bncc_component_id,cc_component_id,similarity,match_tier
5ca9116d-d576-4abd-b849-cf805ad22428,dc6e98a6-71df-4dcc-adaa-2c1276805c3d,0.1715,none
08faa5c0-4832-4c5e-96cb-ea75e50e3edd,cb13aa3a-1952-4694-979d-63fbf207eac6,0.2662,none
5ed23357-bdbc-45ea-b8d2-56ddb0788367,efc3ad9e-2e8b-45d9-b16c-34f0c2613498,0.2188,none
58e6c9b9-d643-4bd6-ab05-49b7acc0456e,19e8cf3c-9b9d-4282-beba-4b40138b13c6,0.0571,none
edbc844d-654b-461e-bc17-7e79ea6de07f,f3404c56-bcdd-4962-88c7-72d11686e6f4,0.1345,none
fc3efde6-190c-40d3-b5dc-3fc41064ec03,22918a5f-c7cf-49e2-94f6-b8c6c59467fe,0.2005,none
f6f0303c-107e-4c1d-8500-c990fe4b58b2,56a2f248-f0cd-471e-9fac-278c54df917b,0.2519,link
48529c02-37f5-4b4c-9411-bfaf416318ac,fa5564e6-156c-4910-a119-f23a9c4e7e8e,0.1504,none
0276fbb6-64b2-41ac-bed7-52440c525166,92bcfc9f-d691-4dac-8c54-78cd97062497,0.1335,none
ddb7bf21-1258-4da4-ab30-a3355cf977c4,7e9dc193-cfbe-4f64-88f9-56a7d7d0150f,0.1207,none
65ee2b98-d2c4-4aef-a840-8c0ebec3084b,71039836-9349-4171-a26a-50013b683f8b,0.1781,link
a55a701c-f516-4380-8abe-21331aea3bee,6fc92663-62f0-482d-825e-572783a61a4d,0.1832,link
39e94a8c-f18a-4ed1-aacc-ee0a7809bf51,4891868e-844f-4bd3-a051-9c981d9266b7,0.1697,link
5e435233-b571-4ed7-9ccf-b995b416a154,cd9ed376-0336-4345-bf33-edf5240af998,0.165,link
681e99f6-c632-4642-9d77-e403d1606f5b,87b980c4-69e2-4186-ad15-e4e56569a946,0.2763,merge
7aead04b-d5b4-4af7-b497-b5dcf1a86fb0,238dae2f-a9b4-4133-bc6c-1fd4374a5119,0.2633,link_regional
2840d346-ec56-4d6a-b2de-b35dec0016e7,a1196a44-a336-42f3-9b55-b6e27fc7d180,0.1508,none
a0cb053e-4cc1-40af-a7f2-3b809ef2ddaa,fa46d881-c3d2-4c1e-b5e3-fcc733203c87,0.2302,link_regional
a01ec737-02a0-4b5a-90cf-63ffea05367c,5c8a1933-bb66-451f-8b2f-5b641e1719d0,0.1883,link
637044db-01c6-437b-8b64-b7a8ea48331f,97b3c7cb-e184-4639-b484-1dfa4eb879b6,0.2747,link
1bfac6bb-43fb-4333-a380-0c24f61128a4,1937f7c2-ae40-4562-bc5d-08eea1e6ea53,0.2521,none
c7061fed-f433-43f8-8ac5-492cd010075b,406f15b4-ea8d-43a1-b0cb-676ec73a403f,0.0802,link
756cec73-79c7-4d85-8790-f28757f4f268,22a07963-573d-404f-a725-c3b856e66dc4,0.108,link
517f983b-038c-477d-990c-dafda7955d43,ce6eb3b1-69be-4371-b905-fc7695db1de9,0.3275,link
6cc8268b-63a2-4c7c-8df5-833e2b410486,4cff7077-ca0e-491c-9188-c2cd1403cd94,0.0887,link
bd9cd28c-c821-466a-bee4-eae97687f75d,1a72b776-c232-4d0f-835c-a596ab728e6a,0.1801,link
4abe7310-f9a8-47fb-9f62-f759b921e300,a52fffce-60bb-418a-b026-9def4448905b,0.3987,merge
79e630fc-9a23-4a58-9058-7008d74cc8fc,d4863322-2518-4cea-bc0e-5ed477772fe4,0.3459,link
5386f3e6-8a6e-45e7-a94e-8b979feda32d,5141e0d8-dab8-491a-bca3-76942fa2c117,0.2572,link
5c82631d-8d82-4ae5-a842-215e7006e284,4fd8de1b-1bc3-4f67-9d98-08271cd0b278,0.1873,merge
ff0e027b-c283-4c44-9946-1e904587c6c3,85568bbe-bd80-4a0c-afb0-fbd9417b8645,0.2426,link
d6776fc6-f17b-40ca-99ff-60c2653c2a63,cb7502b9-04f1-4bd0-a092-3a59eb838751,0.1946,merge
6d1a4348-dfb7-4e24-85ee-d4064d8d1794,13fa94f4-7d62-4fe9-b2d1-e0156530aaaa,0.1572,merge
47cf50cd-aa10-4905-b8ce-0ed1c1ab24bf,4e1cb494-25b9-41a2-bfd2-5f43bd60d1c5,0.2194,link
9f1f5108-e4f4-4682-a9df-f510ed4010d9,10dafd4f-5308-4cbc-b3a9-e10503c32682,0.1718,merge
a676c7e2-0dcf-4011-9f40-f35923fb56d2,61e19d26-92fc-47b1-8645-a0e13134846c,0.1391,link
d1c7b6be-9314-42b8-bf07-03e71f7ede0e,12f5091c-0c5f-4c86-986e-fc721ea9f204,0.2877,link
5b1fe6fe-ad9f-4a1b-92b9-3c6e0cd07c4b,c064ae4f-e8b1-4fbd-8203-ef708a96c25a,0.1156,none
aa469251-e690-4b44-af0c-ae73fecb26fb,fa4908e4-b668-4c7c-a27a-4c829d8610ac,0.3037,merge
e35da024-9193-439f-b98e-43d4c874d9e3,a5613234-e385-41ba-8042-67a100fbaf0b,0.3277,merge
a8fffaac-170b-4a83-abe0-6156d072d681,32616fad-ef8b-4b02-823e-04b5d23761cc,0.2387,link
71aeb219-0ec1-471d-b939-1916b0e68f1b,3ee352fd-22fe-4dd2-a7c1-16b7f948d634,0.4131,merge
6b61147d-c158-4e6e-bf3d-b9d5384f0cc6,61784f92-07f7-4311-83ba-f008e6bcddec,0.2818,link_regional
5c1f2699-b375-48e5-a579-dc3c21a48f34,0bfc6bb1-4a7b-42f3-a42f-8afb5aa79d42,0.395,merge
fb6d5b7d-bc9a-40be-9daf-1d1df955dda7,d0c53f0e-bbce-40ed-addb-841f9f2588cd,0.2429,link_regional
b728a6a7-e462-410a-a5cd-ec6824b24e62,52eb55e9-0570-47da-801c-c4136aecf443,0.2211,none
c6781c7b-95f2-4456-ac92-0c56d22a6d86,e18144fd-c3d3-44b6-926f-92101a7f45cd,0.2215,link
aedc4316-6305-4a85-ac52-a59e20c7464c,1fc9cda1-28a8-4113-8efc-c4dd0fd7b9df,0.2143,link
c4ce9c1f-813d-4b2c-b32b-3782a000aa03,f34c2d00-c8b6-47f1-a92d-e0eeb47db511,0.2968,link
aea71adb-0208-4bee-b24d-cd0dd377d842,f992cb77-dadb-4587-adf8-e95dab249fb9,0.0738,none
de37f3b4-7c36-48ce-9415-d23c55cac212,46242c1d-bd24-4bb2-9c69-973de95072e3,0.1503,link
b25bc936-103f-49a2-b706-acf195d57fec,46242c1d-bd24-4bb2-9c69-973de95072e3,0.1518,link
8f76843c-653f-4ec9-8d3e-4ff466d66277,2ad593d5-1a39-48b9-9850-5672ad68175b,0.2175,link
55a38352-a4b7-4885-8936-f18539fa8164,f34c2d00-c8b6-47f1-a92d-e0eeb47db511,0.1869,link
aaa58d3b-4b1f-4b41-b68b-d0e82b1970d3,46242c1d-bd24-4bb2-9c69-973de95072e3,0.1339,link
b1ec64e8-b23a-4048-9acc-46205fc54cdc,61784f92-07f7-4311-83ba-f008e6bcddec,0.1719,link_regional
50977cbd-c4ba-4753-a2de-395814134379,61784f92-07f7-4311-83ba-f008e6bcddec,0.27,link_regional
796d3363-7cfa-4668-8e88-af6036d065a6,f94eb05d-90cd-4b8d-aca0-e13f7e9ae889,0.1722,none
51df47eb-de8c-4138-88d1-0d40b754cc98,0e96104d-8b51-458e-9b65-965da7f987f2,0.1922,link
0a6ebb03-d2ef-4386-98bf-55a1c17fa324,e429fbe0-208c-43bb-a820-6ae28918a574,0.1754,link
332d901c-43a4-4983-8cb5-b8d61d00bb57,5ee23f06-906f-4f6e-a1a7-a841ddd19381,0.1353,none
8e41b965-a68b-432c-9320-d6cfe565428b,c6cd2c9c-9572-407c-a9ea-1b946e9b2ad1,0.1861,link
87f0e012-bb55-46da-93a4-5fa5f86ae8c4,5ee23f06-906f-4f6e-a1a7-a841ddd19381,0.1254,none
07f7bf04-bc0c-4413-b6d0-b9de739137eb,86fdf47d-4c32-4162-a4fb-ac14d7dfd62c,0.1216,link
ca7cad5a-6c2d-4a07-92e5-61e3d7df19fb,f498b24a-bf6f-4fdd-8be6-5819ef1f8780,0.1616,merge
d330cda5-858e-4dad-8840-4db6b216c619,28c18da3-fd37-48db-abde-7a9995f3d6e2,0.1181,link
456119a2-ee2a-45c9-8ebb-f433a4864cad,044e19eb-54de-4665-8335-bdb151263254,0.3598,merge
b9d8f095-8f61-44a8-ac10-a39865dfe5a5,982c7a1f-098b-48a9-af2c-86107b67a6be,0.1389,link
742e4a85-20a6-4ca3-ac8e-4b43a5baac2c,a2107559-45cc-45e1-9b27-368d4e90ed27,0.1488,link
cb67704d-4d7a-406b-8c69-14e3c5f5f14f,0cbd1b62-14f0-4004-815c-afbfbb594626,0.1301,merge
48a7c4fc-9640-4ead-bbe6-ba08f34810a3,0aee4ea2-35b0-4527-bce4-5afd10783bd0,0.1974,merge
023a69ff-14df-425a-ba89-7a13423052ae,24c3ef0a-1680-4118-9d97-ca9d985604af,0.3505,merge
130eaadf-ea54-46a6-a5bd-a35e3c657c88,38eb2ed2-51d5-42db-bafc-266252a7c977,0.1785,link
64c9ed2b-e76d-4861-a930-15779100e8b1,7159e08c-e6eb-4b2f-8dec-60585bbcfc3a,0.2539,link
569f2f5d-f856-402b-8256-4ceab957e55f,28c18da3-fd37-48db-abde-7a9995f3d6e2,0.2637,link
af1919b1-ecf2-4de3-a1e3-068ff723d493,40c448de-b9c1-4ce6-9d20-6b0d04b5ff00,0.1979,link
b1cdfe90-a36d-47f6-bf25-7111699fca71,c047abb4-54d2-44be-9020-5c53a8b639e8,0.1642,link
8a223e6b-a674-429d-a1d1-acdda4b814de,2b1876a4-0ca1-45cf-ad40-388829d0301a,0.1745,merge
fb8e7186-c5b5-44d9-90a4-74c7d5a60778,62af988a-ba7c-4089-a13f-bd681cc1adf5,0.179,link
f089238c-2fec-4d6d-9be7-6f9a31a59027,4891868e-844f-4bd3-a051-9c981d9266b7,0.1712,link
4193f7a6-83a9-485e-9941-147d73136201,b7707ea3-29bf-41d2-bffd-df49c15e0b0a,0.112,link
76d2b04c-b4a1-4f3d-8ce9-cc7105515575,729aa1a3-6b20-4e2f-a488-70295850f2f8,0.4159,link
369f6469-6c2e-4761-8fd5-31a5361df227,cbc63015-3c79-4afd-9a85-74db9130eba8,0.3094,link
ec6bc1b1-a842-4d00-8890-2f2165151442,db6886bd-1498-4fad-9c61-9a652b0f883c,0.2323,merge
3e00b05c-9e19-4666-b955-94bdd689e454,08bbfc2e-1170-433b-82da-64e1777bb987,0.2748,link
653a010d-c8d8-4e8b-be76-ba2a9ae27ddf,ec88e264-5b99-454f-8034-66a8da269baf,0.2666,link
aa04e160-dfbf-42d5-be55-c3805b2ce006,092ff7bf-67eb-4a71-965d-0c1eacc1a8eb,0.1399,link
89ae9ab9-d72c-4e64-91e8-1b8693f30370,24c3ef0a-1680-4118-9d97-ca9d985604af,0.1956,link
48f81bba-5a64-4f96-90ed-8e0c79d54f8c,62c876ce-8aaf-4ae4-a51c-183298e4c880,0.0999,link
6add49a4-d63d-4437-8384-73e2a80a44e9,3290f026-bcf8-4623-b321-cb176e243ea2,0.2023,link
10b36a4c-9319-40f9-82a0-f5cfab5e25e0,8a5aa692-cffe-481c-978c-bce993e91345,0.0804,link
5f46a0e1-5c85-40b7-b6fb-03a5252d6b56,e09654f3-e250-408b-af73-e77b232c8c78,0.1744,link
29475b03-ddb0-4dfe-80a8-e7c3ad19aa69,296472ef-0ef4-42f9-84a9-d19adcc1e045,0.1553,none
56a655a3-bfbd-4cde-a5df-8240fed1facc,a1b9f91e-0192-4ace-96c5-7b0ac2e6421f,0.1401,link
0ecae841-7f6d-4718-8174-65820267befc,40ad110f-50b4-435e-9054-11917175a39c,0.2803,link
df43a970-71fc-4682-9e10-357a6448f3b6,c54898ab-b6c6-4fa8-aaf5-d6cbb778f20f,0.2304,link
e72d7c5d-f3a2-49fc-a652-b835b7c29ad1,eea2a8e1-2510-4223-a567-22fdda596253,0.2392,link
c3ad3ca1-13f1-4f94-bf34-cbdb42b52933,155843d4-242d-48e0-ab27-8380cea99e69,0.1728,link
e72f20e0-abdc-44dc-bd9d-88fed99dc782,6f78c9a9-0430-4108-97f7-66cd6cdc7a28,0.2356,link
15f28937-9bb6-4154-a802-6e1481586acb,0256bb03-b25f-4c48-bd53-fd481b10dd25,0.2446,link
9410d537-19b7-4ad0-b1c1-bedae551ff39,7d93c75b-01a4-4c2d-a06c-f06bb317c950,0.2481,link
148180cf-0bfc-4de7-8047-4fc8b1cf1b05,c7783285-86a9-4a1a-b252-91d23e719a7c,0.1153,link
365b5ba6-027a-4970-8381-44ff0ada9054,c7783285-86a9-4a1a-b252-91d23e719a7c,0.1642,link
f5fa19bc-8b8b-4509-8348-34371261051b,c649daf8-1cd1-4ce8-ad9f-92b6b86d4274,0.3174,link
fa1c1651-4f25-4568-b451-90f0cb89b6e4,6f842bd9-013f-4110-b9be-79327826040c,0.2599,link_regional
b2a1c84e-71c3-406e-afa4-5133fd2e0795,105f2b79-a226-41a6-871d-5e1b7f7913e7,0.1314,none
390bba91-18a8-47d7-8792-e405297ac8e4,4891868e-844f-4bd3-a051-9c981d9266b7,0.1772,link
bacfc7d8-5249-4baa-a631-5a7a67a432ea,2c542028-4403-4e5d-a098-59a78cf45397,0.1519,link
18406e9d-cd59-4672-8c72-614352c470c2,c7783285-86a9-4a1a-b252-91d23e719a7c,0.1666,link
5986b59e-bd47-4847-805f-e96d80b5f24e,323eae82-e76d-4625-b70c-de43bbda9a23,0.2143,link
8e720b8b-54b4-4c18-84f2-39732955fc31,92fd64d3-c51d-4f90-8a6e-29a8b7441f0b,0.2073,link
43eca0f2-85e8-4759-bd60-fa579ec11f34,fdce0e74-2d5c-4f08-ab04-abd1e42a75e8,0.1805,link
71ae5148-5268-438e-a392-e639c91b2613,aa457326-3bdc-4279-8aea-317683fe7c79,0.1455,none
c85598d4-5af4-4aa9-a061-1b9438295e80,7bd4359e-5ae0-464a-8188-1002c982c8ad,0.1307,link
5f1bf8d8-4b76-4d69-8fbc-5a4ff1f7d53e,f4d07232-b15f-4619-a218-c5ad9a7952be,0.1399,link
958f02fe-0116-4980-8c96-bc505089ff2c,8984dc3f-6752-4a5b-8a72-8b083b4c9cb2,0.2138,link
52deb3d2-8881-4a8c-ac3f-09490cb82408,8984dc3f-6752-4a5b-8a72-8b083b4c9cb2,0.1243,link
33c72e34-a51d-45b8-9cec-038bcd0613f6,97b3c7cb-e184-4639-b484-1dfa4eb879b6,0.2131,link
acc10325-41da-453f-8396-8526553f8952,73a84e34-de31-4b1f-90c5-85b615fd2388,0.1592,link
82e383fe-7cee-46bb-9f81-954ac442e879,79bf3481-d6b0-4169-8f1d-4780f3f0bad0,0.1126,link
69035a3d-4f85-444a-9438-16e5ea78ace6,64101ee2-6f22-4062-94eb-43ebb9b6d9b0,0.1733,link
e486a84f-eaf4-4268-b38b-99b1e485e171,b78633bd-b495-4e6e-8b30-af21525f9bfe,0.1437,link
d246b5a2-76ea-4373-80ba-d0a77c486249,1a72b776-c232-4d0f-835c-a596ab728e6a,0.2114,link
5049435f-2d40-42ff-a54a-bf5cd702af9a,1047708d-286e-446f-ad24-16523a09d2c2,0.1075,link
ef9f6661-ccfe-4e42-b270-52aa2d040f53,3290f026-bcf8-4623-b321-cb176e243ea2,0.196,link
2646ee57-8a1f-4278-b306-038815ae1971,887a0588-a1d4-4b71-8da0-37b3c460b711,0.1229,link
82bc3487-ccd0-45ee-abab-45a876e7e6ec,28c18da3-fd37-48db-abde-7a9995f3d6e2,0.2886,merge
2573f768-6b2f-43a6-8fbc-d0d89804df5a,5c2e13e1-fce7-4fdb-a46c-158a58eca283,0.2456,merge
a4171832-d0b1-4ece-9e7a-8360d6e2083a,6ef9de2e-b018-4cf9-97fb-a399ceb1f4fe,0.1201,link
49bced04-8914-4ea4-b2ef-e1c579d6d7df,ed0d942c-d74c-490e-bb88-e3e0b50ebc50,0.1296,link
a8a9d2bb-8eac-4c15-b07f-44c13863d162,16c74043-79b9-4f82-b649-2169f57670de,0.4028,merge
b8340a0c-6ffd-4b78-8f9b-093702d45b69,bd3b6580-8373-4ca5-8cbc-0a0784899b2b,0.2222,merge
e2133500-f94a-4c5b-8dea-d930d9893e90,d31166ab-a46c-4ca6-b4c6-19eb8e299444,0.1354,none
84ed95da-18d7-4fe9-996e-34a5f1c5e998,cc4722a6-2a1e-4ac7-8291-e509ec450ce5,0.1273,link
1879a8ce-e671-415f-9794-68b0c60c6829,125d7d99-2f53-4173-befb-e23eeda52bbf,0.0765,link
4ad9911c-6c16-44a9-ac08-0ddd6876ee5a,b7d718c4-c043-4a19-b4b0-baf418d1e732,0.2375,merge
35225014-1a02-4661-967c-40b14ee05361,b7d718c4-c043-4a19-b4b0-baf418d1e732,0.5477,merge
72d99206-d410-4708-8628-b6a30b480ee7,db51aba2-bbb7-4276-92db-4cd86ce7db0a,0.1314,link
fc02218c-0e9a-4a24-858c-391f3f0f753d,f660a72c-19db-4acb-8738-3b0eb6ddcf5b,0.1152,link
5d41d456-bc14-4543-9b69-6b2e87f5dee7,d6b349cf-8d62-4d9a-a7ee-48be7eddf8e2,0.1471,link
46b1711e-5742-4fc2-8122-07b1d4c89d77,56f6c231-91c3-4f38-8a05-74c95da624a7,0.1081,none
a6a5c638-b8bf-4a3b-a53f-2e92d1a5df1b,79bf3481-d6b0-4169-8f1d-4780f3f0bad0,0.1453,link
5d9e6225-2425-473e-b957-85b4b0dc05ff,dd60925f-f2d6-4800-8e3d-fb4681deb36c,0.5028,merge
4a37b226-564d-4a0b-b4b6-92e97af6f7c4,8714abfc-1e6d-4947-88b3-1f08f5a9479c,0.4118,merge
d6b4909b-d5fc-4b2d-9ffb-5db1e480e522,09ebd40a-87a1-4e5f-b865-6db84d7fdf1b,0.351,merge
8348e295-7a66-4225-a78c-69636375fc7a,25e415ae-45e4-47ac-8d0a-10a08e7bdc69,0.2076,link
17926c6d-9fb0-4910-87a8-05926869e805,ae963cd5-ad87-4a3a-8918-7182c43537f4,0.2329,none
29e31f24-d6f6-407c-970c-233f07291de9,4dce0adb-460f-42ef-86ba-dcb440fbfa20,0.1206,none
f2602cdd-f417-4b88-a010-a2fc82b4e519,7f142f81-6232-462c-87b4-a1760a32046d,0.3238,link
353e7e04-45ce-47ae-b239-e1e633b61d32,420fb293-e9b7-40db-b96b-39581a6cedb4,0.3854,link
333a6abd-78a4-43a9-a8c4-b6373102b529,9c9705a9-ea7e-43a0-bc32-fbc7e771f745,0.3586,link
12105356-e333-42eb-8e73-dfc5ba62d57d,9c9705a9-ea7e-43a0-bc32-fbc7e771f745,0.1793,link
c97e8129-8d6e-4605-8e4c-582110cbf09a,a4071f29-3d6f-4a57-8e09-4b9b67c59b11,0.1392,link
fe21fa66-1199-4a0d-919e-9e38f4afa22f,c257f18a-5223-4f3e-9277-ce71acabe13d,0.0853,link
b87d99c8-973b-4796-8ea7-3e454270a464,c503da4c-7e43-42aa-9c54-3933f69485fc,0.1665,link
862c1b32-0879-449c-aef6-3e05f7df009d,c503da4c-7e43-42aa-9c54-3933f69485fc,0.1646,link
db989a8b-f82b-4663-ba1e-993e7f806f89,246159e4-d9de-489e-82f5-76d00e24ed49,0.4778,link
31f5d901-d0e7-4939-846d-4e478d622480,8bf9e3b1-c6d6-4c6e-bef3-97a100072ed2,0.2961,link
89b9b99a-53a8-4d78-a4c2-633ae8283c51,5320030d-2bc1-4548-a1e0-1f250b314cf2,0.3374,link
eeaae653-d81c-4dfc-8d4a-c83dfa27c4cc,3e3462ed-f037-4098-affe-5030251d16af,0.1387,none
6e9e6666-e461-45d4-8022-4996b337aca5,33c3a7a1-31ef-47a0-8eab-de5e3616cc57,0.0906,none
fa8ed08f-d375-4973-94b6-6ff4d2a4492f,cf17bedd-ac6e-4ad2-9e79-2298e8f58f0e,0.3252,link
95f68ac8-db38-48f4-9696-17017f4179f6,1f347c67-348a-4129-9628-728daa3de53a,0.2148,link
4828b8a3-613a-4b5e-a603-a5f53ce05356,2d58fd1e-4d00-429e-8f6f-50dd9b98af63,0.1479,link
b4a98361-7f10-4c21-89db-113d8f0ec042,2d58fd1e-4d00-429e-8f6f-50dd9b98af63,0.2039,none
2b2c81fd-b8ed-473d-9636-20f501b50eed,20b63ca7-abff-44cf-a77c-424a58b62153,0.0918,none
c88e88ea-a58b-447e-a70b-d983a297dd3f,f36c9287-6474-450a-b249-3ab579c84717,0.1454,none
56e90b61-2acb-4711-9cf0-c43bc929daf4,5fbf131c-6472-465d-b3e3-a84ffb2949d1,0.1209,none
a0009dac-d6b1-419b-828a-ee91e514e671,fe19ad7e-5ad7-4fa8-8f52-b9ae74cc570f,0.171,merge
1a3e246e-cf9e-46e6-b878-a79bdcbc27b4,eec2f771-e73d-488e-8643-75f8586af63a,0.1704,link
3ff5d4f5-257c-4acc-9173-87bdf6ff263e,bb43ac94-4c1f-405c-9541-c12d9cd16f75,0.1615,link
b46ed294-1325-47f3-91cc-c1d1a14e21c8,2d58fd1e-4d00-429e-8f6f-50dd9b98af63,0.1181,link
42a289c6-7cf6-42db-b378-32b1b20d67e9,e4a4410e-6875-46b9-886d-21b7196422ce,0.1696,link
899313e3-cff4-4aa0-91df-9d59b7214385,f36c9287-6474-450a-b249-3ab579c84717,0.1388,none
074a2573-cb63-4576-bd34-dd34b7cee31d,ca412e4b-3e86-4751-9218-e00dc10157ca,0.116,link
d674c38d-5c20-4deb-a1d0-ace2c9efbfae,c257f18a-5223-4f3e-9277-ce71acabe13d,0.1297,link
bf7130b6-8711-49bc-b676-9eda162bb171,64f1defc-e812-437f-b237-808d5e8e03ff,0.2841,merge
dbb99b14-80c2-4cc2-9fd3-2f65b8dfba96,64f1defc-e812-437f-b237-808d5e8e03ff,0.319,link
0faf1295-9631-4cb7-aff7-738b6e1c334c,0413398b-40d8-4f87-9a39-3c042c05e917,0.1927,link
3189288c-75e6-43a2-8ee5-0d0034613b85,0e3fa710-3131-4a74-bbc1-7a06ba6aae59,0.3061,merge
39b45b5a-8398-4ceb-bba3-533e36bd85fb,cb9803a1-0b1e-43cd-80cd-8c691ff610f3,0.2203,link
3a9ed4bc-439c-4543-b9b4-514985bb32ca,1000aa2d-21e7-4b1b-b4eb-fc39fddbd1b6,0.2602,merge
853d6e62-14c6-4cb6-b397-6acf95c8e057,4ed4ff5f-5b10-4971-a42b-b10a7933c1d7,0.3342,merge
05563457-ce26-4df8-8a68-07c48202ebac,65b5bdf5-df35-415d-8934-b875039fed14,0.1249,link
e6bfa953-3f70-4163-b3fb-a8554cfa4703,6c846ffd-6ed3-443c-b387-c394f325a3ea,0.231,merge
4207ed09-8458-41c2-8f63-dab82e14433d,24eb4aaa-8598-4967-9bb9-ff0cf377f036,0.1523,link
82c41ac0-3cb4-4ac2-958c-ffc93f6d9825,9727b9d7-098a-40fd-888b-8cfd81ddeda0,0.0995,link
77fafdba-dd85-48dd-ae36-eb800c1cf710,4f2704b8-a474-4483-890f-b8374dea6d4a,0.3366,link
43995f97-ea99-4559-8603-b769a5b85944,13fa94f4-7d62-4fe9-b2d1-e0156530aaaa,0.2368,merge
42ba18e5-ed1a-4995-ab95-ae5fa27d9fc1,5bd99288-209a-4863-a908-781f6db5f7be,0.2302,link
90abf142-2a6c-4278-8558-baacf4b6cabc,fb1e0fd9-00f5-4106-b444-dad5c928927a,0.2706,none
2bf4b0af-4841-42c0-b968-426c7e2b68b6,fb1e0fd9-00f5-4106-b444-dad5c928927a,0.2495,none
8c220d00-2449-4282-8b92-cfc69068dbf8,c257f18a-5223-4f3e-9277-ce71acabe13d,0.5016,merge
62d394bc-48f1-438e-acbb-34998172f356,d16fd0b7-619f-49d1-a316-5acccf7cf99e,0.1744,link
28809e59-45cd-4df3-925c-6cfd0f13c054,79bf3481-d6b0-4169-8f1d-4780f3f0bad0,0.1757,merge
5b79dd22-bee6-451b-bbb1-f7f3e6ad141e,5203bf0e-97b0-4214-85ba-23ae072a41f0,0.1688,merge
9282e160-9af7-40c3-9387-837fcbd92609,ae35f38a-ffa3-4d90-a620-5ba6508d2fab,0.2059,merge
f943cd6f-a3a2-499a-85e3-3dabbe00f2b7,79bf3481-d6b0-4169-8f1d-4780f3f0bad0,0.1584,link
a891791a-c8b1-4f28-bacb-8a1f41c4a440,d9981689-d513-453d-b0bd-001fca3876fd,0.2838,merge
b4becda5-7f70-4e12-9395-3bf236421100,900ed6dc-b44e-43e8-b951-6b2c98a420c3,0.4208,merge
58cfae1a-5a70-46bc-b33b-8d8702723cbe,900ed6dc-b44e-43e8-b951-6b2c98a420c3,0.2991,link
12af0f28-c72a-4288-9cf2-804331292389,07a3c733-b23f-4bee-a8c7-d2e8464b84a1,0.1466,link
57a746c3-280b-4f9e-9b61-da7324f7a51e,51f04386-4e7e-4c8f-bcf2-293d683a524b,0.255,link
25ec0e60-1119-43a6-9d5b-7abebb98670d,9479cf95-7fb6-484a-8839-37507ee3e278,0.217,merge
fef37d2d-ad7b-40d3-a518-f65af8148f0d,05c0a7e5-33a1-4d3d-8b79-ef166f210880,0.3124,link
fd079d2d-4ec1-4a89-b3a0-1f1eb8092d1c,24f00792-5dd1-4f12-b358-8ddb1adde230,0.1952,link
7c212fb9-db45-4897-86c2-a026f531c71c,4a4b3acd-4da4-48ee-852d-ef2603d15c0f,0.2789,merge
c256e332-b8e1-4547-a4ca-cf010274192f,9faacf1f-eead-4af7-b0d1-fb664df20314,0.1724,merge
62f62375-1dfc-41ea-8df9-88b8af2feb28,0f3b876f-624d-4471-9bd5-4c731bbb3c6a,0.542,merge
b34d2332-296f-43cc-b1ca-8be8fd2a355a,5e6fb641-f81d-4745-bbfd-5d4dff0030bf,0.3435,merge
e12b4774-ed28-40ba-a13d-0629a4d7237a,5ea13fda-a266-4bfb-8672-47c790c730eb,0.2143,link
2633241a-43f0-4f0d-a4ed-13db2cceacbc,9479cf95-7fb6-484a-8839-37507ee3e278,0.2774,merge
27815c1f-c89a-48ba-8f50-586968306453,2c0cf18c-4bf8-46dd-8916-cd84e3119b89,0.1951,link
7d2a3068-f96b-41a1-a4ab-42472618d95e,2a8c1ebd-2eaf-402e-bee1-de8ddb41fcad,0.2234,link
eaf5cb26-69c7-4fae-96ca-2ad2632e7eb6,a10b8079-4fbc-4aac-9f3a-9174e19510ba,0.3426,link
437246a6-8af8-436b-a601-deee2182b627,28c18da3-fd37-48db-abde-7a9995f3d6e2,0.3765,merge
62f26e18-dc0c-4125-88c5-519b5a2f835c,ce591b8f-a3e4-4bea-806f-9d8ac4ec0b4a,0.3416,link
3df261cf-870f-4e13-afa2-6adbf88c842f,26bb4042-f649-4935-b501-94b80cbbd0ce,0.1771,merge
5316d9d4-bfec-48d0-91ad-dc2eef839f62,7f9a724f-229f-4dd7-82ca-b6c62b51ccf1,0.2165,merge
f2103187-4d5d-4bf1-b467-8e201346fb9e,63d2383b-4db5-42d0-acee-b1eb85be292d,0.2521,link
90fb7438-adde-4844-8a48-7899f62a132e,acabc92b-56ac-4cf9-a219-2d8b22768b43,0.0935,none
3d43d9dc-de0f-4eef-b115-d94c7232063d,45bf24ee-e426-4caf-aba8-41081b4c4299,0.1218,none
66332b42-a09a-4e3c-b844-4dc9efe95571,e841736d-d85c-46a6-bfff-50e34dee5f85,0.1091,none
53794405-aef4-4b8f-a7f2-83b79683660c,7c3afcd8-a8fd-466c-9100-fc2551900198,0.1132,link
b4cb7978-82c0-4cf1-a2f1-2e43440f8edf,feeaefac-b277-4f93-8dac-444539d7237f,0.1445,none
759b85bd-47f0-4656-8603-042af3e89204,52065278-f318-4cdd-a980-6c0f49e44e43,0.239,merge
16dc807f-56ba-4476-9d4d-6c9c5faa1310,7a416a45-ec52-4539-aa9e-a867fd4e908a,0.1663,link
389758bd-78f7-4abf-acad-99bd27e20637,41818481-d727-4251-9e46-633786b49286,0.2114,merge
