bncc_component_id,cc_component_id,similarity,match_tier
fef37d2d-ad7b-40d3-a518-f65af8148f0d,3ab8eb7e-dd3c-4df4-b2f3-34ae28ae7ad2,0.3124,link
fd079d2d-4ec1-4a89-b3a0-1f1eb8092d1c,fd051411-f9a6-4277-95c1-c6d6cbaa9dc0,0.1952,link
cd135a5c-3894-4564-bf3e-20cf60ee4704,cd135a5c-3894-4564-bf3e-20cf60ee4704,0.2789,merge
f208e697-e1d1-4d3e-afeb-78e6438154e3,f208e697-e1d1-4d3e-afeb-78e6438154e3,0.2487,merge
2314b204-c799-42ae-8b0f-41bbd0414350,d6b349cf-8d62-4d9a-a7ee-48be7eddf8e2,0.2179,none
cffbca39-ad6c-4e62-b23e-299f28c9a1ab,922b0c8f-7e6d-4e01-8df9-8f5c9a703745,0.1406,link
2af0ba44-3094-422d-aa56-74bf87bab036,4c0df311-ca93-4a64-9678-c9b35e7ce61a,0.1586,link
38da6400-23b4-4281-9b53-c1d89a028a75,5b2b7d84-92b7-4ffc-bf4a-ceb8fd9f0955,0.4518,link
cb9d0a83-492e-4b76-aa56-6646b193c7b8,fd3f3ed6-e964-5946-86e3-4b966185efd9,0.1936,link
bed7c934-523e-47eb-a4f2-d53dcbb389b6,10e160c5-3f0b-4bcc-9dca-63271f206d63,0.2377,none
50492e47-74fc-40ad-ae74-30505fa78fc8,dcfb56b2-ed18-4d9b-934e-fadf1d3a6faf,0.3892,none
5345b646-f303-4489-a666-4e122a2b0b0b,c6cd2c9c-9572-407c-a9ea-1b946e9b2ad1,0.1388,link
78d95ed6-3322-4ca9-abc6-3ee80cb83a1e,1000aa2d-21e7-4b1b-b4eb-fc39fddbd1b6,0.1475,link
44e2c172-05d7-4354-b269-1cede78778e9,4e3cbb18-9f1e-41f8-a308-3f567bab31e3,0.1579,link
c55e02cc-c91c-4aa4-a966-5660289efce4,1e4b6876-8172-4570-a844-f6d00116fa5b,0.1834,link
b6407e0a-a7f1-447e-80a9-057a8f15857c,b6407e0a-a7f1-447e-80a9-057a8f15857c,0.4068,merge
92e3fb95-2b3e-4439-90ea-b3c5273d3b86,af317a7a-75a2-42bf-91a8-94c890fb52b5,0.2292,link
c1314361-e947-4164-8268-b3a3c105e4c1,0bfc6bb1-4a7b-42f3-a42f-8afb5aa79d42,0.4596,link
7d422d9b-24df-48c9-9029-b6c80a96caf1,404de822-a17b-48a9-8d9c-dd59ef059412,0.2456,none
662994cd-c9e4-4f92-bbcc-3dabb4ccba55,b478537c-0665-4b3a-8775-acb7ebc11b63,0.0633,link_regional
538a1f18-2cbc-4d6d-99b4-4751d7cd67a1,2082b2b5-cf15-40bf-9883-75ea60257f1f,0.0937,none
de7a6c4d-0bdc-47a0-b90b-4399b08719a5,910a97c9-635f-4dc0-a319-021d46232b20,0.1089,link_regional
0a660d4b-cb20-47c0-973f-30f0f7f5edee,212021af-cf45-4401-9204-d05f715321e4,0.1723,none
a9e88edd-c1c8-4c63-ba45-1f830d0aa983,a9e88edd-c1c8-4c63-ba45-1f830d0aa983,0.1717,merge
502080c4-da74-4b7d-b03c-708a675ffc84,c68f1c75-3465-428e-9b76-0323be8e2cf8,0.1299,none
3e550bb7-6b5a-4a0b-961b-19b9e886be92,2c4428ca-d2de-46a3-8947-5c7e3857fcbf,0.1463,link
048bcb12-58d3-4b96-bdb1-d561b3ba961c,1dad64b8-60b6-47d0-8960-a503acf69b43,0.2511,none
b89d9ea9-23e5-467e-a27a-b51a263d23a6,beee345d-8781-468f-af5e-5165197fc1bb,0.1509,link
a277183f-b51b-4522-b70d-c58a81419905,c30136f1-f1fb-4141-98f9-2fa603afd518,0.1637,link
c2d98125-76a6-42f1-9de5-eec847ad286a,c2d98125-76a6-42f1-9de5-eec847ad286a,0.2067,merge
f268696a-38fa-4336-8477-bde9bbf1930a,f268696a-38fa-4336-8477-bde9bbf1930a,0.1746,merge
b99fe7e3-d9d6-42ca-9264-5a8e78db0dba,473d1bd3-aed4-4dcd-befe-f41700728f23,0.1727,link
d29f663b-a555-493a-8114-6554080fc8e4,fabc1ede-e48f-4495-8d50-7bc34c1aa2f2,0.3241,link
246159e4-d9de-489e-82f5-76d00e24ed49,246159e4-d9de-489e-82f5-76d00e24ed49,0.2308,merge
56d360d6-413a-44b1-83d3-3acadc300652,56d360d6-413a-44b1-83d3-3acadc300652,0.2212,merge
73007a22-489c-4db0-b959-d69865c2e7a4,f94eb05d-90cd-4b8d-aca0-e13f7e9ae889,0.0863,none
541dcd0b-e38d-4fbd-bc33-22122f50f252,6ea718c6-44b5-4811-a8ea-7a0ad8f912f0,0.1713,none
e2f064d0-1b8e-48f2-afca-20dcdf32dae7,cf17bedd-ac6e-4ad2-9e79-2298e8f58f0e,0.2327,link
57bbca1f-b3d5-4f14-8d7a-1954c22cc8d5,40ad110f-50b4-435e-9054-11917175a39c,0.068,link
e0f37398-5760-4e7d-a45e-65f9a2f7c802,d0cacc31-9d3f-4edb-9662-53e0df52f19d,0.1163,link
95b7c12f-6737-44cc-b303-d2582afd1458,123ac191-d26b-42c3-9eea-cb33eaeb197a,0.1144,link
f4d07232-b15f-4619-a218-c5ad9a7952be,f4d07232-b15f-4619-a218-c5ad9a7952be,0.2942,merge
0252c0e4-8a78-43a0-b5bf-9ceb856bc969,f85c5335-1bae-495c-928f-2b730a3592b4,0.1341,none
d1194272-659f-45e9-b812-9a37df10a894,c30136f1-f1fb-4141-98f9-2fa603afd518,0.1271,link
75627b86-1922-4b52-8f8b-beba6865a091,e8ada03b-f580-4056-a804-07acec7594a4,0.0914,link
2ff8afe1-fa3e-4ba2-8f79-ec03d64710b9,caab9a8d-caba-4e22-8f81-8a4afedcadc6,0.1661,link
af125b12-ec00-46d7-bba0-b71ac316fe90,834625a4-eaba-46ad-8ff6-55b43fc94175,0.1306,none
3339a2bc-3342-4bb4-8ab3-617b7615699e,4b877474-165f-451d-a681-4f3f0316a022,0.1436,link
100534f0-efa7-4e83-a5fe-67452a182f95,100534f0-efa7-4e83-a5fe-67452a182f95,0.1754,merge
36a89326-9cf1-4f70-b4f7-efead3cb7368,1c48874d-2233-4d27-9916-15638a5f1250,0.1808,link
02e9ce21-472c-457e-b154-ca82e76bc512,82154c7f-dddd-4c94-8028-5d233f9b668e,0.1916,link
786dd7d5-1de9-404d-a53a-3c418e4b6d69,0c5b4675-6fdd-4fe8-b9be-caa92ac153cc,0.1736,none
ac589a35-77e5-43c7-80f6-f9def30bf352,3290f026-bcf8-4623-b321-cb176e243ea2,0.1731,link
ab3d0dd7-604f-43cf-9f99-c285b57ffc68,473d1bd3-aed4-4dcd-befe-f41700728f23,0.1456,link
08e5c225-f241-43dd-a0d2-39f6f54189c3,473d1bd3-aed4-4dcd-befe-f41700728f23,0.1687,link
869c4ec0-d974-49c8-8d66-703f1d7d7e2f,4be6ea75-d318-4224-88c5-789c4872e362,0.155,link
59c4f7d3-2db0-449b-9187-b4c662f34f48,f660a72c-19db-4acb-8738-3b0eb6ddcf5b,0.1203,link
9d98f958-483a-4638-a8ad-4403ca866d07,7bc823b9-dbd1-439f-af7d-bcb6b0d0bba1,0.164,none
b28a4f8e-9acb-44e0-bf80-5763ac29fb53,1c039cfe-61c3-45a2-bf16-71c3a8a554ce,0.0863,link
515a735d-cc6f-4f5a-8e49-9f1e6c9980e9,14bddf87-c7e6-481b-a854-1f06119edb90,0.0683,none
51f06c3c-8e70-42ea-b932-d82c20af7bac,cb39880a-71ef-49d1-bbff-dfbca4db0537,0.1446,none
970e762e-dcfe-46c1-8af5-07dbd38ab0b5,467420c0-54ad-4b29-86ed-1dbc131cc4f9,0.1144,link
11e3acc0-75f3-4b96-a6d6-3ffeab4f791a,01571d1b-0126-46e6-b7fd-808340895d71,0.1631,link
2f095886-de70-4c6d-bdb7-2e0da95d6198,989690e4-6637-4c7e-8f24-f33de582aa5c,0.1551,link
9f33cf39-b43f-4e8f-8285-020acf3ad180,9d2cce30-65d9-4942-b568-da72ff71972b,0.1659,link
638b1af3-4d79-422f-a5cc-4af2524e9e3d,638b1af3-4d79-422f-a5cc-4af2524e9e3d,0.3334,merge
3254c233-f098-4477-ae05-bf41ddc0ebb4,3254c233-f098-4477-ae05-bf41ddc0ebb4,0.5271,merge
7c837115-0e69-4dc2-8382-b635407dca11,5ca110bb-ea8b-48a6-a142-72e086bd61a7,0.3188,link
ff1a6d9b-0c23-4b56-8533-c0b6307ac030,4f115194-77df-4cfa-868c-2cf9a34346f0,0.3341,link
0f5cec02-133c-42c8-b1a7-6a09f1ee12ae,473d1bd3-aed4-4dcd-befe-f41700728f23,0.1647,link
4cee6b33-359a-4426-9c71-63128ff0eeb9,f660a72c-19db-4acb-8738-3b0eb6ddcf5b,0.231,none
0780565d-4a87-4862-af32-0e30a9a4d33f,afab7ffb-699c-4529-aa21-bc988de83d43,0.1437,link
7eea7992-986f-4dda-8858-d96c879465a9,36a09849-65bd-4131-9a3d-f46243eae932,0.1736,link
de1fb035-f7ca-4efc-bb54-d6e973301d28,1e4b6876-8172-4570-a844-f6d00116fa5b,0.3696,link_regional
4922eea7-e28d-4f39-b77d-e64ba9ede7c2,b6407e0a-a7f1-447e-80a9-057a8f15857c,0.1844,link_regional
9a1c4351-cf49-4ae1-ac6a-e4863e2cb0fe,9a1c4351-cf49-4ae1-ac6a-e4863e2cb0fe,0.3028,merge
2fa4237a-3f63-4eaa-9365-3ec3caf210f2,52eb55e9-0570-47da-801c-c4136aecf443,0.1471,link
ddf9c2e1-8f66-4162-82cb-43a503d0e9e1,0e0ff5da-e04d-450b-b352-bfa336704140,0.2015,link
ecaf8e50-8f30-465d-a238-ef18c12fcab7,7094a379-5aa4-41e1-8603-410712508f12,0.1623,link
b33e631b-3ab4-4a5c-8b10-3ce784dfa5d8,566f3618-365f-4382-b825-de25559c43b0,0.1982,link
18e9a53d-1141-48c7-bddb-54eb75d8b6d1,18e9a53d-1141-48c7-bddb-54eb75d8b6d1,0.2535,merge
30291368-8373-4c96-b728-546b2c5a04c6,30291368-8373-4c96-b728-546b2c5a04c6,0.5231,merge
d8e3d994-024b-4e85-9c13-d516f52eaea9,d8e3d994-024b-4e85-9c13-d516f52eaea9,0.5051,merge
a2945477-e5c4-4ff8-9908-2a950f11f4b1,87525187-dac7-4948-aef5-babb37b16160,0.1369,none
7d2a3068-f96b-41a1-a4ab-42472618d95e,a56593fc-4159-4109-ab37-da589d348e96,0.2234,link
eaf5cb26-69c7-4fae-96ca-2ad2632e7eb6,281dcc1f-95b6-467c-8551-eebe1272195c,0.3426,link
437246a6-8af8-436b-a601-deee2182b627,a63bff9f-319e-4e8c-9274-6f0a6ea5c415,0.3765,link
62f26e18-dc0c-4125-88c5-519b5a2f835c,a83880cd-466c-425b-a9a2-6d89000e0b57,0.3416,link
3df261cf-870f-4e13-afa2-6adbf88c842f,6fdd2490-7ead-4408-97cd-626ac819cbf7,0.1771,link
5316d9d4-bfec-48d0-91ad-dc2eef839f62,7f9a724f-229f-4dd7-82ca-b6c62b51ccf1,0.2165,link
f2103187-4d5d-4bf1-b467-8e201346fb9e,472d6a99-54a4-42d2-9e21-7098182baab1,0.3411,link
90fb7438-adde-4844-8a48-7899f62a132e,ea276be9-8d6f-4918-8c5a-ee532b8e5cae,0.1235,none
3d43d9dc-de0f-4eef-b115-d94c7232063d,6441ba3c-7438-45ab-8381-46182164dd7b,0.1445,none
66332b42-a09a-4e3c-b844-4dc9efe95571,dc1840d2-cc3a-4ad5-a451-eca151d2d5bc,0.1274,none
50b70ad6-db85-4220-a7dd-48314033aa34,f0a50a72-5f04-4661-81a9-03e04922046c,0.1322,none
2417b455-c34c-4f6e-99d0-b5a18c2e413d,0ee38662-934d-4f15-8bf4-ae5beffd2263,0.2379,none
71e3ad3e-12fd-4a0e-8565-c8dfde7b15e4,3114b7bc-312a-445a-9974-f013c6a0c055,0.2341,link
8fbefbda-412b-4f82-8ee3-581faf1ba87f,300b67e3-15cf-4926-ac17-2089017a5649,0.1076,none
bb211d63-5180-483a-8c79-52c2ed82418e,20de7a9e-bd01-40d8-906b-99597105208d,0.1525,link
53794405-aef4-4b8f-a7f2-83b79683660c,95e3ae6b-01af-42c2-9cf4-b3768aa251ea,0.1167,none
b4cb7978-82c0-4cf1-a2f1-2e43440f8edf,feeaefac-b277-4f93-8dac-444539d7237f,0.1445,none
52065278-f318-4cdd-a980-6c0f49e44e43,52065278-f318-4cdd-a980-6c0f49e44e43,0.239,merge
16dc807f-56ba-4476-9d4d-6c9c5faa1310,6243c865-aba3-4760-9c73-b321493940c7,0.1959,link
389758bd-78f7-4abf-acad-99bd27e20637,fea36b14-76da-46e9-9c7a-8f586e5f246d,0.2114,link
961e934a-a803-4be8-b2fc-a7633a1c832b,c4584dd4-2de9-4663-b718-297d448f4396,0.228,link
fd0fa5b1-1961-4c1b-bf1e-bbdf12814f36,7246072a-9990-41d2-a7ba-b0450a8d01a8,0.2249,link
09d9e976-300a-440a-a26b-d7222efa4577,c047abb4-54d2-44be-9020-5c53a8b639e8,0.2779,link
2862ea1a-c306-4551-adc6-b1f8ba7a8ce9,38bb35ed-eca3-4776-8dc6-d673bad39b4e,0.1466,none
f0c098ff-56a6-492a-953d-1cf04e80bea6,6c66816f-c55d-41e1-b400-abea84a3d540,0.1621,none
9d3c89ca-d9fc-4ba1-8bca-e2abcce015fe,d3a10c2f-46dd-4255-b79c-ec314396eb6d,0.1484,link
71abeb43-209f-428b-bb36-39496582cd26,71abeb43-209f-428b-bb36-39496582cd26,0.3445,merge
5f3a67e0-db9d-4e30-ac41-39fd93c4893b,a897518c-3cbc-4e19-82e4-68febe1a0407,0.1522,none
26029953-62bc-47a8-82c9-62790c68b12e,e078250b-068c-43fc-9484-b31c2b7d12e8,0.1137,none
3da538bc-1792-4b71-bae5-d9dcf8184ec8,e078250b-068c-43fc-9484-b31c2b7d12e8,0.1018,none
61d02112-ac60-4af4-ab17-d250b9a7fe9a,4b877474-165f-451d-a681-4f3f0316a022,0.1298,link
4bf90d91-7900-46df-b918-dcc5f994f9d4,ddc95cec-c9d0-4357-bab8-de8b3f9a4f4c,0.1647,none
887a0588-a1d4-4b71-8da0-37b3c460b711,887a0588-a1d4-4b71-8da0-37b3c460b711,0.1854,merge
c3cc03ca-96ac-4301-86e1-bc0163e182cd,c3cc03ca-96ac-4301-86e1-bc0163e182cd,0.159,merge
ddad68d9-022b-4037-b582-ee9472153ad5,af4f16cd-ed1d-4990-aad9-538a55420b0e,0.219,link
614bad22-49d1-4c8e-b449-b3ac304cb7a5,8340892b-fbcc-401a-908b-c52665742507,0.2419,none
eb7e058a-f4b1-4a09-af10-341ad2c0d16b,f660a72c-19db-4acb-8738-3b0eb6ddcf5b,0.1977,link
b916e57f-e252-42b6-b3c6-e04b578bcabe,5ac120dc-1824-4fd8-86d5-f5509ff3c8f6,0.1863,link
8024f9c2-ee27-4d30-a1f3-3c456d5303d3,473d1bd3-aed4-4dcd-befe-f41700728f23,0.2392,link
6b051f3f-35e6-428d-b544-f62a3de75d5c,f498b24a-bf6f-4fdd-8be6-5819ef1f8780,0.108,none
63917c64-848e-4d53-a4fd-13ab090b6f64,53f3f36f-fe72-406a-b2da-384daee0a6cb,0.2946,link
89da3523-b5ee-48db-9bae-6e63190296f6,e742e5fe-0934-4403-b220-13569ed8007a,0.1841,none
56741c1e-e99c-4670-94c2-defb22f15b18,a29b8642-b911-464c-aa1d-600fd60326cb,0.1514,none
dd60925f-f2d6-4800-8e3d-fb4681deb36c,dd60925f-f2d6-4800-8e3d-fb4681deb36c,0.3996,merge
fb942c65-5875-4daf-b208-82d59f021469,a29b8642-b911-464c-aa1d-600fd60326cb,0.1475,none
3254c233-f098-4477-ae05-bf41ddc0ebb4,3254c233-f098-4477-ae05-bf41ddc0ebb4,0.3156,merge
2cfd19e6-04e9-42d6-9122-69b18a50b17b,270da5c5-1f9a-5fb6-a4c6-687ad3b3683d,0.0657,none
76564fb5-0ede-49b8-91c1-c82094138c82,e92b7af0-c086-435e-848c-b2ecb26813a3,0.0719,none
d2e564db-5bbc-4ffe-9dae-2788941606a0,e08e59fe-3b7b-4a9a-92cf-41a0b4e6e0b8,0.0878,link_regional
27a4e053-fc73-423e-a8c0-66d8c877c80a,5be72d09-14f4-4d84-8a2c-1408c9f74d86,0.1396,link_regional
4e9b3121-fe4a-442e-97ef-d615029cc8d9,1ca4a9fc-2a7b-50b8-b67a-3b850141a649,0.109,none
638b1af3-4d79-422f-a5cc-4af2524e9e3d,638b1af3-4d79-422f-a5cc-4af2524e9e3d,0.2052,merge
b00be93c-d69b-4d77-9fde-c489ecb01eaf,9d2cce30-65d9-4942-b568-da72ff71972b,0.1424,link_regional
03359758-0e78-4fc9-b87f-807ce1674336,6c3672a4-6fc3-4b7b-9d32-3e66433bc689,0.2141,none
1378097d-be8f-479b-a2ee-9e0c5489af5f,0d908527-9fac-4c69-bf49-e3ab9c5ae405,0.1618,link_regional
90bf724b-f659-48df-9a8d-4e552b35fa1a,dd60925f-f2d6-4800-8e3d-fb4681deb36c,0.0799,none
d578d45a-1936-40ba-9553-e31ada0f85cd,d5c3d2f5-e43b-58d8-b122-9feb5a3a2eaf,0.1343,none
ae9b0e88-0106-435c-8b0a-b6f2ba9604bc,3f99d30e-7c89-44cd-a493-e1b94d0a059c,0.1287,none
b4262cc7-9df5-42d1-8435-94e3c8de579c,653a170c-1d3e-4c6a-97d9-5d854564c0b1,0.1529,link
e6e418bd-1f8f-410c-a16f-3954a67db051,e6e418bd-1f8f-410c-a16f-3954a67db051,0.2878,merge
c039626a-28aa-4724-9408-4b7448e6cb9e,0d908527-9fac-4c69-bf49-e3ab9c5ae405,0.202,link
f62c33d4-7906-468a-b99b-2b38e1b234ab,0d908527-9fac-4c69-bf49-e3ab9c5ae405,0.1973,link_regional
d0f2d8a5-332b-4a2e-95a1-5e3b8b5b26e8,0723eb2b-da11-44db-ad01-788d404258c0,0.1202,link_regional
01b016dc-29e1-4ede-a28a-e4d7df99f96a,f498b24a-bf6f-4fdd-8be6-5819ef1f8780,0.1339,link_regional
bc1eeb8f-2d6d-4e86-b39b-c4d1504dd7bd,f660a72c-19db-4acb-8738-3b0eb6ddcf5b,0.1464,link_regional
7e1206a0-6079-4729-beed-a63f726db201,f660a72c-19db-4acb-8738-3b0eb6ddcf5b,0.1167,link_regional
a605ff88-c32d-47e6-9b56-ad25516a17c4,5f3c6223-7c54-45e8-aae6-1b11ea613340,0.1239,link
0597aade-7ef4-4e75-b5ee-0f866586bb3c,d22c541a-9ed1-4cb1-a13c-3f04a184b9b4,0.2013,link
5dd3050b-4c13-4a6f-8eaa-c4151784f4a5,f83fe51e-c1e1-428b-9418-380d3adb52d7,0.1749,link
58cefc44-0316-43e9-99cd-2c3178a19738,ae8250cb-384f-4c23-a448-a7de801b4865,0.2012,link
7f8fb3a5-0db2-4cdc-b0c3-100fb2556aa9,f9d12cbc-bd93-4951-9498-83098ea7b837,0.2762,link
a7788f51-3682-44cc-ad3d-bbce302e875f,a7788f51-3682-44cc-ad3d-bbce302e875f,0.3538,merge
40a99ad6-067d-4bba-9f8a-140100195031,b7d25298-5f85-4dd5-9f69-e0e3414f54f5,0.2692,link
30291368-8373-4c96-b728-546b2c5a04c6,30291368-8373-4c96-b728-546b2c5a04c6,0.5205,merge
b4071107-6ca7-4746-9874-11668b97f6e2,b4071107-6ca7-4746-9874-11668b97f6e2,0.2492,merge
44736054-5e16-4003-994c-7781c197931d,5d8deafa-5906-45bc-a1e6-2e665ec28f55,0.119,link
7782285a-bf07-44fe-8a95-99fb5572107b,7cc7dfc3-4abf-40f9-909c-5069fcdedf12,0.1544,link
87eb7e03-b048-45da-a7ad-23d540cea59b,6a4a9f79-0ef8-4662-b779-fc251897cead,0.1385,link
1c887cc9-ebc7-4d8e-a1da-080f1ff41657,61e19d26-92fc-47b1-8645-a0e13134846c,0.1633,link
42c8bcd4-a26f-403e-b850-a105951dfec6,9ca7bb46-66c1-5951-83b6-644359a0b555,0.1194,none
ad858d11-cdac-4d5e-be15-08dcb3470dbf,d29e1c04-6c0b-4ad5-9bae-e5dedb3e2af5,0.1986,link
347064ea-0e3d-4a10-a453-31b92ea45819,5b2b118d-d9c0-4a0e-a1c0-3b640d406f85,0.2207,link
ba7b3d35-64b9-4faf-a645-7f01f5b28722,ddc95cec-c9d0-4357-bab8-de8b3f9a4f4c,0.1465,none
700a11f4-419c-40b6-a361-3bcd5140d75c,4be6ea75-d318-4224-88c5-789c4872e362,0.1493,link
f498b24a-bf6f-4fdd-8be6-5819ef1f8780,f498b24a-bf6f-4fdd-8be6-5819ef1f8780,0.1477,merge
c5d5220c-c5f7-4516-b1ff-466c886140ed,f83fe51e-c1e1-428b-9418-380d3adb52d7,0.1722,link
2039c6d9-9d2f-4d5c-a373-3e3495bc5408,2039c6d9-9d2f-4d5c-a373-3e3495bc5408,0.2873,merge
72f1728a-5220-4f92-87ac-0b77e941bcc9,4be6ea75-d318-4224-88c5-789c4872e362,0.1499,link
a2eae2e7-d355-490e-918e-0135e7c1231a,f498b24a-bf6f-4fdd-8be6-5819ef1f8780,0.1475,link
fbb0cd11-e9ae-4b26-bac8-1ad9079014d1,38c462de-da68-408d-93da-51d10e296fb5,0.2536,none
24e36f0d-c1c6-4f10-8610-f6be1bf06605,391f536c-a241-4da1-a1b0-a4a7c7bc6042,0.214,none
1fc7ff8c-7bec-4015-9ada-3cd592e64a84,4be6ea75-d318-4224-88c5-789c4872e362,0.1568,link
dcf9d5df-6e9f-49cc-b4d1-38fcb379dc11,0572f32b-31bf-4d0e-a11f-021807563c49,0.2023,link
8a9e22a3-3603-4215-ba2d-1a8ab82c3e65,d7f807b5-5f6f-4a62-abbb-e91392ea5d1e,0.2016,none
dffbaf0a-4c62-4b56-b29c-bde5ef707b84,2039c6d9-9d2f-4d5c-a373-3e3495bc5408,0.1576,link
5cfbf218-312d-48c7-8295-f28e1c4970ef,ae35f38a-ffa3-4d90-a620-5ba6508d2fab,0.1162,link
124ad870-b727-460c-aa91-106f8684c67d,1dad64b8-60b6-47d0-8960-a503acf69b43,0.2248,none
272555ad-0455-42c8-afc9-15e048f84b62,9d430a56-baee-45ba-8170-073dca3373d1,0.1024,link
380c6610-bbde-46de-ac25-2423f3f6b6a3,55779113-4699-48ea-90ad-5815d86ddf91,0.1564,none
4283a477-54ec-454a-b37f-dff8192236c1,f6e64ff6-9e3f-49bc-9093-1f170a387701,0.0994,link_regional
79bc2256-e0d2-4712-ba22-b6c53943d592,79bc2256-e0d2-4712-ba22-b6c53943d592,0.2974,merge
8cf197df-e180-4070-bce9-e74404a43a01,139cf6a8-c71d-4d3e-95c7-5fa061db4da1,0.2518,none
f3d4c8bb-fba7-4f0f-820b-89292118f489,e4ba2c40-d5df-469a-b687-9d8d9048198e,0.1895,none
cfd9cdf3-2f56-49b3-9337-a5d33217f72e,38c462de-da68-408d-93da-51d10e296fb5,0.1402,none
3102e029-482b-4d02-837c-3a899739d729,3088f0db-ab1f-4708-9fad-0f8cb5e1e2aa,0.2514,link
910d06a0-d538-4b68-b62b-2e81ac66e46f,f660a72c-19db-4acb-8738-3b0eb6ddcf5b,0.2148,none
d275d578-ff75-435d-a56a-52140b2a5f1f,f498b24a-bf6f-4fdd-8be6-5819ef1f8780,0.1374,link
d9c61cc1-3de4-4c00-b30a-222dc2edbc6e,38c462de-da68-408d-93da-51d10e296fb5,0.2329,none
b5b701ef-f318-45c2-93de-d6cdef9eb4d0,69aaee7e-a8db-4ca5-8bbf-be9402d641cc,0.1799,none
45fe81e8-9a42-4e99-ab1b-41207b610f15,38c462de-da68-408d-93da-51d10e296fb5,0.1503,none
75460b07-353b-4f67-826f-a8c63b3572a6,0256bb03-b25f-4c48-bd53-fd481b10dd25,0.2211,link
31d3f6d9-b7b8-49ad-a93c-c5063b8d5d4a,990dacfc-4ffc-48fc-9e38-0ab4e71408c2,0.2074,none
322917f3-f188-4e09-9651-5d96424a06c9,6f6eb5b6-d13d-4bd7-9e8a-aed3f830f30a,0.192,link
03edfa3a-d217-4446-a653-b894d067cc8d,9cd434a7-4cfb-46fb-b613-821f45228d25,0.4023,link
4fcb3c41-2a41-4f90-9caf-349391f0d215,7505f027-2871-4ae5-afbd-5daae9b11fe3,0.2607,none
30291368-8373-4c96-b728-546b2c5a04c6,30291368-8373-4c96-b728-546b2c5a04c6,0.5384,merge
67ddc7b6-0c77-432e-a316-15ce1dd5de1b,30291368-8373-4c96-b728-546b2c5a04c6,0.215,link
5e1b955d-81d5-456b-8a26-0e07db52c741,7588c63a-eb2b-4495-8d94-38e496dbc76c,0.4635,link
9290e34c-3fd6-46f5-b726-3c487829dece,7ee0862d-25d1-4e90-befb-02d77d8d9880,0.1649,link
f7f683fa-dc44-4ce4-81e5-ee97b9e9383c,5ca110bb-ea8b-48a6-a142-72e086bd61a7,0.2633,link
1c81be10-5954-470d-adf6-45b81cf30eb5,4be8cb64-e938-4683-b7ff-522ee640e02d,0.3428,link
e51d003b-7ff8-4260-b671-d39eefef21b0,a897518c-3cbc-4e19-82e4-68febe1a0407,0.1372,none
69f5a8a8-3a5f-46e9-a52c-32e1d2921656,7094a379-5aa4-41e1-8603-410712508f12,0.3219,link_regional
acebeea9-b752-41eb-b3b1-cc91c0282150,0e96104d-8b51-458e-9b65-965da7f987f2,0.2176,link
51090bba-385e-4edc-b044-aa47eefecbff,15426ee1-97ca-42d6-be8f-602f8f344d89,0.0909,link
f36ebe50-a4d4-4601-96ba-ae04549b57db,ae5e8adf-39ab-4748-81bc-f81b219f50a2,0.1456,link_regional
f7b77883-a37e-4a71-90cc-658ae2bae859,f7b77883-a37e-4a71-90cc-658ae2bae859,0.2659,merge
20430ae2-caef-44b6-bc7e-04fe68893bc4,49d1aa93-afd8-456f-9243-158abc055b32,0.207,link
c4ba0d68-ea1e-45fb-a204-81d02fc1529c,b570066b-db9a-40a2-845c-5ba51dfe1ef3,0.1402,link
caab9a8d-caba-4e22-8f81-8a4afedcadc6,caab9a8d-caba-4e22-8f81-8a4afedcadc6,0.3161,merge
d1aacdf4-71cd-4510-b46f-a461f7a287f9,a52fffce-60bb-418a-b026-9def4448905b,0.2877,link
0dcb8e98-35bf-4dc6-87d6-0dc39f2bcd32,41c9252c-78f0-4b08-a97c-a48faeb2584b,0.1653,link
deac507b-1104-4fd4-9e11-3dcc5941452a,85cdae9c-ee94-4970-a7c6-9356faa27e20,0.1642,none
028a25ec-281a-4e7c-9f47-ee77857eb039,b18f9150-8679-45fa-bdb2-f036f58467e6,0.1737,none
b58472b2-9794-4acb-8018-09ac289b7b53,0ab45224-7f8d-463f-80f5-07af85958cf4,0.1837,link
248b4963-52c7-4ea2-a250-a5b57c2e7351,248b4963-52c7-4ea2-a250-a5b57c2e7351,0.1676,merge
391419b2-d86b-4241-85e3-dfee3a9d86a1,389bd932-38ad-4dc2-a6dc-68d7b451bf3d,0.1347,link
ea8b752c-5de1-4fce-8360-0ea2091bad11,3d6bdcb3-c1c5-4338-8fff-80322d255336,0.096,link
bf61d350-a808-4738-88aa-4e93b617d8f6,694bc39d-5b74-403e-a742-81e7db6f9459,0.1488,link
442902d2-c741-4844-bd16-f96215afbf52,280c69f4-8028-45bd-9266-7f4d1ff76bed,0.0752,none
b6077dc3-183d-40bd-9a75-af5232b35e1b,2510f7d1-ab90-4ad4-81a9-35de4e22f1d4,0.1303,link
4589b608-5556-4724-854b-0a34838d5db8,c2f625c7-ae8a-4720-b477-56b2e6664301,0.2037,link
02e5c878-5c65-4db2-acb1-43e531d270b6,9578d103-9404-4f4f-ad51-d5604528c554,0.1444,link
779bd8e7-42d3-4a56-962c-416749e722ce,e8fc575b-f855-4928-9b4b-4eea2abbe561,0.2702,link
